,zipcode,product_code,count,device_name,latitude,longitude,state_code
16457,40511,EL03,3,3,38.0932,-84.5007,KY
16458,40511,ELEC,1,1,38.0932,-84.5007,KY
16459,40511,RHUI,2,2,38.0932,-84.5007,KY
16460,40511,WIFI,6,6,38.0932,-84.5007,KY
16461,40513,EL03,1,1,38.0139,-84.5815,KY
16462,40513,ELEC,2,2,38.0139,-84.5815,KY
16463,40513,RHUI,1,1,38.0139,-84.5815,KY
16464,40513,WIFI,4,4,38.0139,-84.5815,KY
16465,40514,EL03,2,2,37.9833,-84.5767,KY
16466,40514,RHUI,1,1,37.9833,-84.5767,KY
16467,40514,WIFI,3,3,37.9833,-84.5767,KY
16468,40515,EL03,2,2,37.9651,-84.4708,KY
16469,40515,ELEC,2,2,37.9651,-84.4708,KY
16470,40515,RHUI,3,3,37.9651,-84.4708,KY
16471,40515,WIFI,8,8,37.9651,-84.4708,KY
16472,40517,RHUI,2,2,37.9849,-84.4816,KY
16473,40517,WIFI,2,2,37.9849,-84.4816,KY
16476,40601,HPW4,1,1,38.2281,-84.8697,KY
16477,40601,RHUI,2,2,38.2281,-84.8697,KY
16478,40601,WIFI,3,3,38.2281,-84.8697,KY
16479,40701,RHUI,5,5,36.9344,-84.1021,KY
16480,40701,WIFI,5,5,36.9344,-84.1021,KY
16481,40740,RHUI,2,2,37.0256,-84.0282,KY
16482,40740,WIFI,2,2,37.0256,-84.0282,KY
16483,40741,HPW2,1,1,37.1549,-84.0961,KY
16484,40741,HPW4,1,1,37.1549,-84.0961,KY
16485,40741,WIFI,2,2,37.1549,-84.0961,KY
16486,40744,HPW4,1,1,37.0995,-84.1131,KY
16487,40744,WIFI,1,1,37.0995,-84.1131,KY
16488,40759,RHUI,1,1,36.8242,-84.104,KY
16489,40759,WIFI,1,1,36.8242,-84.104,KY
16490,40769,WIFI,1,1,36.747,-84.1394,KY
16491,40807,RHUI,1,1,36.9648,-82.9485,KY
16492,40807,WIFI,1,1,36.9648,-82.9485,KY
16493,40831,RHUI,1,1,36.7596,-83.3499,KY
16494,40831,WIFI,1,1,36.7596,-83.3499,KY
16495,40873,EL03,1,1,36.8165,-83.419,KY
16496,40873,WIFI,1,1,36.8165,-83.419,KY
16497,40965,ELEC,1,1,36.6172,-83.7231,KY
16498,40965,WIFI,1,1,36.6172,-83.7231,KY
16499,41001,EL03,8,8,38.9406,-84.3943,KY
16500,41001,HPW4,1,1,38.9406,-84.3943,KY
16501,41001,RHUI,3,3,38.9406,-84.3943,KY
16502,41001,WIFI,12,12,38.9406,-84.3943,KY
16503,41003,EL03,1,1,38.516,-84.3611,KY
16504,41003,WIFI,1,1,38.516,-84.3611,KY
16505,41005,EL03,1,1,39.015,-84.7736,KY
16506,41005,HPW4,1,1,39.015,-84.7736,KY
16507,41005,RHUI,9,9,39.015,-84.7736,KY
16508,41005,WIFI,11,11,39.015,-84.7736,KY
16509,41006,RHUI,1,1,38.8013,-84.3446,KY
16510,41006,WIFI,1,1,38.8013,-84.3446,KY
16511,41008,RHUI,1,1,38.6696,-85.17299999999999,KY
16512,41008,WIFI,1,1,38.6696,-85.17299999999999,KY
16513,41011,EL03,2,2,39.0708,-84.5212,KY
16514,41011,RHUI,3,3,39.0708,-84.5212,KY
16515,41011,WIFI,5,5,39.0708,-84.5212,KY
16516,41014,ELEC,1,1,39.0642,-84.5118,KY
16517,41014,WIFI,1,1,39.0642,-84.5118,KY
16518,41015,EL03,1,1,39.0217,-84.4989,KY
16519,41015,HPW4,1,1,39.0217,-84.4989,KY
16520,41015,RHUI,2,2,39.0217,-84.4989,KY
16521,41015,WIFI,4,4,39.0217,-84.4989,KY
16522,41016,RHUI,1,1,39.0873,-84.54899999999998,KY
16523,41016,WIFI,1,1,39.0873,-84.54899999999998,KY
16524,41017,EL03,1,1,39.03,-84.559,KY
16525,41017,HPW4,2,2,39.03,-84.559,KY
16526,41017,RHUI,13,13,39.03,-84.559,KY
16527,41017,WIFI,17,17,39.03,-84.559,KY
16528,41018,EL03,1,1,39.0082,-84.5977,KY
16529,41018,RHUI,6,6,39.0082,-84.5977,KY
16530,41018,WIFI,7,7,39.0082,-84.5977,KY
16531,41030,RHUI,1,1,38.7741,-84.5982,KY
16532,41030,WIFI,1,1,38.7741,-84.5982,KY
16533,41031,RHUI,1,1,38.3964,-84.2949,KY
16534,41031,WIFI,1,1,38.3964,-84.2949,KY
16535,41035,RHUI,1,1,38.7049,-84.6237,KY
16536,41035,WIFI,1,1,38.7049,-84.6237,KY
16537,41040,RHUI,1,1,38.6643,-84.3451,KY
16538,41040,WIFI,1,1,38.6643,-84.3451,KY
16539,41042,EL03,1,1,38.9941,-84.64200000000002,KY
16540,41042,ELEC,3,3,38.9941,-84.64200000000002,KY
16541,41042,RHUI,18,18,38.9941,-84.64200000000002,KY
16542,41042,WIFI,22,22,38.9941,-84.64200000000002,KY
16543,41042,ZCTL,1,1,38.9941,-84.64200000000002,KY
16544,41043,EL03,1,1,38.7506,-84.1566,KY
16545,41043,RHUI,2,2,38.7506,-84.1566,KY
16546,41043,WIFI,3,3,38.7506,-84.1566,KY
16547,41048,EL03,1,1,39.0755,-84.7007,KY
16548,41048,HPW2,1,1,39.0755,-84.7007,KY
16549,41048,RHUI,11,11,39.0755,-84.7007,KY
16550,41048,WIFI,13,13,39.0755,-84.7007,KY
16551,41051,EL03,3,3,38.9354,-84.5479,KY
16552,41051,ELEC,3,3,38.9354,-84.5479,KY
16553,41051,HPW4,2,2,38.9354,-84.5479,KY
16554,41051,RHUI,10,10,38.9354,-84.5479,KY
16555,41051,WIFI,18,18,38.9354,-84.5479,KY
16556,41059,EL03,1,1,39.0067,-84.3538,KY
16557,41059,RHUI,1,1,39.0067,-84.3538,KY
16558,41059,WIFI,2,2,39.0067,-84.3538,KY
16559,41063,EL03,1,1,38.8394,-84.5069,KY
16560,41063,WIFI,1,1,38.8394,-84.5069,KY
16561,41071,EL03,1,1,39.0563,-84.4787,KY
16562,41071,RHUI,1,1,39.0563,-84.4787,KY
16563,41071,WIFI,2,2,39.0563,-84.4787,KY
16564,41073,EL03,1,1,39.1024,-84.4787,KY
16565,41073,WIFI,1,1,39.1024,-84.4787,KY
16566,41076,HPW4,1,1,39.0262,-84.4408,KY
16567,41076,RHUI,2,2,39.0262,-84.4408,KY
16568,41076,WIFI,3,3,39.0262,-84.4408,KY
16569,41091,ELEC,1,1,38.9435,-84.7274,KY
16570,41091,HPW4,2,2,38.9435,-84.7274,KY
16571,41091,RHUI,11,11,38.9435,-84.7274,KY
16572,41091,WIFI,14,14,38.9435,-84.7274,KY
16573,41091,ZCTL,1,1,38.9435,-84.7274,KY
16574,41092,RHUI,1,1,38.839,-84.6907,KY
16575,41092,WIFI,1,1,38.839,-84.6907,KY
16576,41094,EL03,2,2,38.8875,-84.6328,KY
16577,41094,RHUI,3,3,38.8875,-84.6328,KY
16578,41094,WIFI,5,5,38.8875,-84.6328,KY
16579,41097,EL03,1,1,38.6292,-84.5744,KY
16580,41097,WIFI,1,1,38.6292,-84.5744,KY
16581,41101,EL03,1,1,38.4722,-82.6461,KY
16582,41101,WIFI,1,1,38.4722,-82.6461,KY
16583,41102,RHUI,1,1,38.4218,-82.7173,KY
16584,41102,WIFI,1,1,38.4218,-82.7173,KY
16585,41129,RHUI,1,1,38.3799,-82.6321,KY
16586,41129,WIFI,1,1,38.3799,-82.6321,KY
16587,41139,HPW4,1,1,38.5188,-82.7212,KY
16588,41139,RHUI,1,1,38.5188,-82.7212,KY
16589,41139,WIFI,2,2,38.5188,-82.7212,KY
16590,41143,RHUI,1,1,38.3326,-82.9485,KY
16591,41143,WIFI,1,1,38.3326,-82.9485,KY
16592,41143,ZCTL,1,1,38.3326,-82.9485,KY
16593,41164,EL03,1,1,38.3001,-83.1741,KY
16594,41164,ELEC,1,1,38.3001,-83.1741,KY
16595,41164,WIFI,2,2,38.3001,-83.1741,KY
16596,41256,ELEC,2,2,37.8253,-82.8823,KY
16597,41256,WIFI,2,2,37.8253,-82.8823,KY
16598,41314,RHUI,1,1,37.4965,-83.6574,KY
16599,41314,WIFI,1,1,37.4965,-83.6574,KY
16600,41472,RHUI,1,1,37.9215,-83.2596,KY
16601,41472,WIFI,1,1,37.9215,-83.2596,KY
16602,41615,EL03,1,1,37.5467,-82.6705,KY
16603,41615,WIFI,1,1,37.5467,-82.6705,KY
16604,41653,EL03,1,1,37.661,-82.7636,KY
16605,41653,WIFI,1,1,37.661,-82.7636,KY
16606,42001,EL03,1,1,37.0634,-88.6632,KY
16607,42001,ELEC,1,1,37.0634,-88.6632,KY
16608,42001,RHUI,5,5,37.0634,-88.6632,KY
16609,42001,WIFI,7,7,37.0634,-88.6632,KY
16610,42023,EL03,1,1,36.8634,-89.0209,KY
16611,42023,WIFI,1,1,36.8634,-89.0209,KY
16612,42025,RHUI,1,1,36.8806,-88.3548,KY
16613,42025,WIFI,1,1,36.8806,-88.3548,KY
16614,42027,RHUI,1,1,36.93,-88.6223,KY
16615,42027,WIFI,1,1,36.93,-88.6223,KY
16616,42029,ELEC,1,1,37.0147,-88.3811,KY
16617,42029,WIFI,1,1,37.0147,-88.3811,KY
16618,42044,ELEC,1,1,36.9655,-88.2667,KY
16619,42044,RHUI,1,1,36.9655,-88.2667,KY
16620,42044,WIFI,3,3,36.9655,-88.2667,KY
16621,42049,RHUI,1,1,36.5422,-88.3319,KY
16622,42049,WIFI,1,1,36.5422,-88.3319,KY
16623,42053,EL03,1,1,37.0872,-88.8764,KY
16624,42053,WIFI,1,1,37.0872,-88.8764,KY
16625,42055,EL03,1,1,37.0619,-88.1498,KY
16626,42055,HPW4,1,1,37.0619,-88.1498,KY
16627,42055,WIFI,2,2,37.0619,-88.1498,KY
16628,42061,RHUI,1,1,36.8862,-88.7728,KY
16629,42061,WIFI,1,1,36.8862,-88.7728,KY
16630,42064,RHUI,2,2,37.3254,-88.1005,KY
16631,42064,WIFI,2,2,37.3254,-88.1005,KY
16632,42071,HPW4,2,2,36.6099,-88.3032,KY
16633,42071,RHUI,3,3,36.6099,-88.3032,KY
16634,42071,WIFI,5,5,36.6099,-88.3032,KY
16635,42079,HPW4,1,1,36.5748,-88.5815,KY
16636,42079,WIFI,1,1,36.5748,-88.5815,KY
16637,42101,EL03,1,1,37.0174,-86.4518,KY
16638,42101,WIFI,1,1,37.0174,-86.4518,KY
16639,42103,EL03,1,1,36.9663,-86.3933,KY
16640,42103,ELEC,1,1,36.9663,-86.3933,KY
16641,42103,HPW4,1,1,36.9663,-86.3933,KY
16642,42103,RHUI,5,5,36.9663,-86.3933,KY
16643,42103,WIFI,8,8,36.9663,-86.3933,KY
16644,42104,RHUI,3,3,36.9375,-86.4481,KY
16645,42104,WIFI,3,3,36.9375,-86.4481,KY
16646,42120,EL03,1,1,36.6775,-86.2636,KY
16647,42120,WIFI,1,1,36.6775,-86.2636,KY
16648,42122,RHUI,1,1,36.863,-86.3632,KY
16649,42122,WIFI,1,1,36.863,-86.3632,KY
16650,42127,RHUI,1,1,37.117,-85.9443,KY
16651,42127,WIFI,1,1,37.117,-85.9443,KY
16652,42129,RHUI,1,1,37.0008,-85.6095,KY
16653,42129,WIFI,1,1,37.0008,-85.6095,KY
16654,42131,RHUI,1,1,36.8134,-85.9173,KY
16655,42131,WIFI,1,1,36.8134,-85.9173,KY
16656,42134,RHUI,1,1,36.7254,-86.57,KY
16657,42134,WIFI,1,1,36.7254,-86.57,KY
16658,42141,ELEC,1,1,36.9882,-85.9221,KY
16659,42141,HPW4,1,1,36.9882,-85.9221,KY
16660,42141,WIFI,2,2,36.9882,-85.9221,KY
16661,42156,HPW4,1,1,36.8516,-86.0523,KY
16662,42156,WIFI,1,1,36.8516,-86.0523,KY
16663,42164,ELEC,2,2,36.7614,-86.1929,KY
16664,42164,RHUI,2,2,36.7614,-86.1929,KY
16665,42164,WIFI,4,4,36.7614,-86.1929,KY
16666,42166,RHUI,1,1,36.8883,-85.7083,KY
16667,42166,WIFI,1,1,36.8883,-85.7083,KY
16668,42167,RHUI,1,1,36.7236,-85.7009,KY
16669,42167,WIFI,1,1,36.7236,-85.7009,KY
16670,42207,EL03,1,1,37.2975,-86.2794,KY
16671,42207,WIFI,1,1,37.2975,-86.2794,KY
16672,42211,ELEC,1,1,36.802,-87.8286,KY
16673,42211,HPW4,1,1,36.802,-87.8286,KY
16674,42211,WIFI,2,2,36.802,-87.8286,KY
16675,42220,EL03,1,1,36.9094,-87.1678,KY
16676,42220,WIFI,1,1,36.9094,-87.1678,KY
16677,42240,EL03,1,1,36.8621,-87.4851,KY
16678,42240,ELEC,1,1,36.8621,-87.4851,KY
16679,42240,RHUI,1,1,36.8621,-87.4851,KY
16680,42240,WIFI,3,3,36.8621,-87.4851,KY
16681,42256,EL03,2,2,37.0037,-86.9887,KY
16682,42256,ELEC,1,1,37.0037,-86.9887,KY
16683,42256,WIFI,3,3,37.0037,-86.9887,KY
16684,42259,HPW4,1,1,37.2802,-86.1688,KY
16685,42259,WIFI,1,1,37.2802,-86.1688,KY
16686,42265,EL03,4,4,36.7595,-86.9804,KY
16687,42265,WIFI,4,4,36.7595,-86.9804,KY
16688,42273,EL03,1,1,37.2048,-86.8592,KY
16689,42273,WIFI,1,1,37.2048,-86.8592,KY
16690,42301,ELEC,1,1,37.7513,-87.1554,KY
16691,42301,RHUI,1,1,37.7513,-87.1554,KY
16692,42301,WIFI,2,2,37.7513,-87.1554,KY
16693,42303,EL03,1,1,37.7559,-87.0803,KY
16694,42303,WIFI,1,1,37.7559,-87.0803,KY
16695,42320,EL03,1,1,37.387,-86.8729,KY
16696,42320,HPW4,1,1,37.387,-86.8729,KY
16697,42320,WIFI,2,2,37.387,-86.8729,KY
16698,42350,HPW4,1,1,37.4471,-87.1692,KY
16699,42350,WIFI,1,1,37.4471,-87.1692,KY
16700,42366,HPW4,1,1,37.7183,-86.9372,KY
16701,42366,WIFI,1,1,37.7183,-86.9372,KY
16702,42376,WIFI,1,1,37.6206,-87.0591,KY
16703,42420,EL03,2,2,37.8274,-87.5632,KY
16704,42420,ELEC,1,1,37.8274,-87.5632,KY
16705,42420,WIFI,3,3,37.8274,-87.5632,KY
16706,42431,RHUI,6,6,37.3256,-87.4953,KY
16707,42431,WIFI,6,6,37.3256,-87.4953,KY
16708,42437,HPW4,1,1,37.6869,-87.9439,KY
16709,42437,WIFI,1,1,37.6869,-87.9439,KY
16710,42442,RHUI,1,1,37.1834,-87.4605,KY
16711,42442,WIFI,1,1,37.1834,-87.4605,KY
16712,42445,HPW4,1,1,37.1151,-87.8632,KY
16713,42445,RHUI,1,1,37.1151,-87.8632,KY
16714,42445,WIFI,2,2,37.1151,-87.8632,KY
16715,42450,ELEC,1,1,37.405,-87.7505,KY
16716,42450,WIFI,1,1,37.405,-87.7505,KY
16719,42567,ELEC,1,1,37.2642,-84.6066,KY
16720,42567,WIFI,1,1,37.2642,-84.6066,KY
16721,42629,RHUI,1,1,36.968,-85.0968,KY
16722,42629,WIFI,1,1,36.968,-85.0968,KY
16723,42701,EL03,2,2,37.6848,-85.8784,KY
16724,42701,ELEC,1,1,37.6848,-85.8784,KY
16725,42701,HPW4,2,2,37.6848,-85.8784,KY
16726,42701,WIFI,5,5,37.6848,-85.8784,KY
16727,42713,HPW4,1,1,37.3741,-85.896,KY
16728,42713,WIFI,1,1,37.3741,-85.896,KY
16729,42718,HPW4,2,2,37.3466,-85.3508,KY
16730,42718,WIFI,2,2,37.3466,-85.3508,KY
16731,42724,HPW4,1,1,37.669,-86.0545,KY
16732,42724,WIFI,1,1,37.669,-86.0545,KY
16733,42726,ELEC,1,1,37.4336,-86.2083,KY
16734,42726,HPW4,1,1,37.4336,-86.2083,KY
16735,42726,RHUI,1,1,37.4336,-86.2083,KY
16736,42726,WIFI,3,3,37.4336,-86.2083,KY
16737,42728,HPW4,1,1,37.1161,-85.2656,KY
16738,42728,WIFI,1,1,37.1161,-85.2656,KY
16739,42743,RHUI,1,1,37.243,-85.5236,KY
16740,42743,WIFI,1,1,37.243,-85.5236,KY
16741,42754,ELEC,2,2,37.4603,-86.3249,KY
16742,42754,WIFI,2,2,37.4603,-86.3249,KY
16743,42776,EL03,1,1,37.5221,-85.92299999999999,KY
16744,42776,WIFI,1,1,37.5221,-85.92299999999999,KY
16745,43001,EL03,1,1,40.106,-82.6077,OH
16746,43001,WIFI,1,1,40.106,-82.6077,OH
16747,43003,HPW4,1,1,40.4163,-82.9542,OH
16748,43003,WIFI,1,1,40.4163,-82.9542,OH
16749,43004,EL03,1,1,40.021,-82.8079,OH
16750,43004,HPW4,1,1,40.021,-82.8079,OH
16751,43004,RHUI,1,1,40.021,-82.8079,OH
16752,43004,WIFI,5,5,40.021,-82.8079,OH
16753,43011,HPW4,1,1,40.2865,-82.68,OH
16754,43011,RHUI,1,1,40.2865,-82.68,OH
16755,43011,WIFI,2,2,40.2865,-82.68,OH
16756,43015,EL03,4,4,40.2932,-83.0723,OH
16757,43015,ELEC,2,2,40.2932,-83.0723,OH
16758,43015,HPW4,8,8,40.2932,-83.0723,OH
16759,43015,RHUI,1,1,40.2932,-83.0723,OH
16760,43015,WIFI,16,16,40.2932,-83.0723,OH
16761,43016,HPW4,1,1,40.0985,-83.1537,OH
16762,43016,WIFI,2,2,40.0985,-83.1537,OH
16763,43017,EL03,1,1,40.1093,-83.1146,OH
16764,43017,ELEC,1,1,40.1093,-83.1146,OH
16765,43017,HPW4,3,3,40.1093,-83.1146,OH
16766,43017,RHUI,3,3,40.1093,-83.1146,OH
16767,43017,WIFI,8,8,40.1093,-83.1146,OH
16768,43021,ELEC,1,1,40.2011,-82.8749,OH
16769,43021,HPW4,3,3,40.2011,-82.8749,OH
16770,43021,RHUI,1,1,40.2011,-82.8749,OH
16771,43021,WIFI,6,6,40.2011,-82.8749,OH
16772,43023,HPW4,4,4,40.0788,-82.5194,OH
16773,43023,RHUI,2,2,40.0788,-82.5194,OH
16774,43023,WIFI,8,8,40.0788,-82.5194,OH
16775,43023,ZCTL,2,2,40.0788,-82.5194,OH
16776,43025,HPW4,1,1,39.9535,-82.4919,OH
16777,43025,RHUI,2,2,39.9535,-82.4919,OH
16778,43025,WIFI,3,3,39.9535,-82.4919,OH
16779,43026,EL03,1,1,40.0322,-83.1383,OH
16780,43026,HPW4,4,4,40.0322,-83.1383,OH
16781,43026,RHUI,3,3,40.0322,-83.1383,OH
16782,43026,WIFI,10,10,40.0322,-83.1383,OH
16783,43028,HPW4,1,1,40.4158,-82.3334,OH
16784,43028,WIFI,1,1,40.4158,-82.3334,OH
16785,43031,EL03,2,2,40.1445,-82.6973,OH
16786,43031,HPW4,1,1,40.1445,-82.6973,OH
16787,43031,WIFI,4,4,40.1445,-82.6973,OH
16788,43035,EL03,3,3,40.1879,-82.9878,OH
16789,43035,ELEC,1,1,40.1879,-82.9878,OH
16790,43035,HPW4,3,3,40.1879,-82.9878,OH
16791,43035,RHUI,1,1,40.1879,-82.9878,OH
16792,43035,WIFI,10,10,40.1879,-82.9878,OH
16793,43040,EL03,2,2,40.2477,-83.3622,OH
16794,43040,ELEC,5,5,40.2477,-83.3622,OH
16795,43040,RHUI,6,6,40.2477,-83.3622,OH
16796,43040,WIFI,13,13,40.2477,-83.3622,OH
16797,43044,EL03,2,2,40.0647,-83.5724,OH
16798,43044,RHUI,1,1,40.0647,-83.5724,OH
16799,43044,WIFI,3,3,40.0647,-83.5724,OH
16800,43046,RHUI,2,2,39.8993,-82.5283,OH
16801,43046,WIFI,2,2,39.8993,-82.5283,OH
16802,43050,HPW4,2,2,40.3849,-82.4873,OH
16803,43050,RHUI,1,1,40.3849,-82.4873,OH
16804,43050,WIFI,3,3,40.3849,-82.4873,OH
16805,43054,EL03,2,2,40.0847,-82.7988,OH
16806,43054,ELEC,1,1,40.0847,-82.7988,OH
16807,43054,HPW4,2,2,40.0847,-82.7988,OH
16808,43054,RHUI,1,1,40.0847,-82.7988,OH
16809,43054,WIFI,6,6,40.0847,-82.7988,OH
16810,43055,EL03,2,2,40.0724,-82.4046,OH
16811,43055,HPW4,2,2,40.0724,-82.4046,OH
16812,43055,RHUI,3,3,40.0724,-82.4046,OH
16813,43055,WIFI,7,7,40.0724,-82.4046,OH
16814,43056,RHUI,1,1,40.0197,-82.3875,OH
16815,43056,WIFI,1,1,40.0197,-82.3875,OH
16816,43060,EL03,1,1,40.2229,-83.5615,OH
16817,43060,WIFI,1,1,40.2229,-83.5615,OH
16818,43061,EL03,2,2,40.274,-83.1978,OH
16819,43061,ELEC,1,1,40.274,-83.1978,OH
16820,43061,RHUI,2,2,40.274,-83.1978,OH
16821,43061,STEC,1,1,40.274,-83.1978,OH
16822,43061,WIFI,6,6,40.274,-83.1978,OH
16823,43062,ELEC,2,2,40.0009,-82.6687,OH
16824,43062,HPW4,4,4,40.0009,-82.6687,OH
16825,43062,RHUI,1,1,40.0009,-82.6687,OH
16826,43062,WIFI,7,7,40.0009,-82.6687,OH
16827,43064,EL03,4,4,40.0974,-83.26899999999998,OH
16828,43064,ELEC,1,1,40.0974,-83.26899999999998,OH
16829,43064,HPW4,1,1,40.0974,-83.26899999999998,OH
16830,43064,RHUI,8,8,40.0974,-83.26899999999998,OH
16831,43064,WIFI,14,14,40.0974,-83.26899999999998,OH
16832,43065,EL03,1,1,40.1834,-83.0912,OH
16833,43065,ELEC,1,1,40.1834,-83.0912,OH
16834,43065,HPW4,6,6,40.1834,-83.0912,OH
16835,43065,RHUI,1,1,40.1834,-83.0912,OH
16836,43065,WIFI,13,13,40.1834,-83.0912,OH
16837,43067,EL03,1,1,40.338,-83.4655,OH
16838,43067,WIFI,1,1,40.338,-83.4655,OH
16839,43068,EL03,1,1,39.9551,-82.8035,OH
16840,43068,STEC,1,1,39.9551,-82.8035,OH
16841,43068,WIFI,2,2,39.9551,-82.8035,OH
16842,43072,HPW4,1,1,40.1058,-83.9631,OH
16843,43072,RHUI,3,3,40.1058,-83.9631,OH
16844,43072,WIFI,4,4,40.1058,-83.9631,OH
16845,43074,EL03,1,1,40.2655,-82.8511,OH
16846,43074,HPW4,2,2,40.2655,-82.8511,OH
16847,43074,STEC,1,1,40.2655,-82.8511,OH
16848,43074,WIFI,4,4,40.2655,-82.8511,OH
16849,43076,RHUI,2,2,39.8974,-82.4071,OH
16850,43076,WIFI,3,3,39.8974,-82.4071,OH
16851,43078,EL03,1,1,40.1066,-83.7671,OH
16852,43078,RHUI,1,1,40.1066,-83.7671,OH
16853,43078,WIFI,2,2,40.1066,-83.7671,OH
16854,43081,EL03,5,5,40.1146,-82.9105,OH
16855,43081,ELEC,2,2,40.1146,-82.9105,OH
16856,43081,HPW4,7,7,40.1146,-82.9105,OH
16857,43081,RHUI,7,7,40.1146,-82.9105,OH
16858,43081,WIFI,23,23,40.1146,-82.9105,OH
16859,43082,EL03,1,1,40.1524,-82.882,OH
16860,43082,HPW4,5,5,40.1524,-82.882,OH
16861,43082,RHUI,4,4,40.1524,-82.882,OH
16862,43082,STEC,1,1,40.1524,-82.882,OH
16863,43082,WIFI,14,14,40.1524,-82.882,OH
16864,43085,EL03,1,1,40.0999,-83.0157,OH
16865,43085,ELEC,1,1,40.0999,-83.0157,OH
16866,43085,HPW2,1,1,40.0999,-83.0157,OH
16867,43085,HPW4,1,1,40.0999,-83.0157,OH
16868,43085,RHUI,4,4,40.0999,-83.0157,OH
16869,43085,WIFI,10,10,40.0999,-83.0157,OH
16870,43102,HPW4,2,2,39.6251,-82.7552,OH
16871,43102,WIFI,2,2,39.6251,-82.7552,OH
16872,43103,HPW4,2,2,39.7316,-82.9446,OH
16873,43103,WIFI,2,2,39.7316,-82.9446,OH
16874,43105,HPW4,1,1,39.8645,-82.624,OH
16875,43105,WIFI,1,1,39.8645,-82.624,OH
16876,43110,EL03,2,2,39.8349,-82.8044,OH
16877,43110,ELEC,2,2,39.8349,-82.8044,OH
16878,43110,HPW4,1,1,39.8349,-82.8044,OH
16879,43110,RHUI,2,2,39.8349,-82.8044,OH
16880,43110,WIFI,7,7,39.8349,-82.8044,OH
16881,43112,EL03,1,1,39.7957,-82.7084,OH
16882,43112,HPW4,1,1,39.7957,-82.7084,OH
16883,43112,RHUI,1,1,39.7957,-82.7084,OH
16884,43112,WIFI,3,3,39.7957,-82.7084,OH
16885,43113,EL03,1,1,39.5988,-82.93,OH
16886,43113,HPW4,1,1,39.5988,-82.93,OH
16887,43113,STEC,1,1,39.5988,-82.93,OH
16888,43113,WIFI,3,3,39.5988,-82.93,OH
16889,43116,EL03,4,4,39.7699,-83.0602,OH
16890,43116,WIFI,4,4,39.7699,-83.0602,OH
16891,43119,EL03,2,2,39.9366,-83.1838,OH
16892,43119,ELEC,3,3,39.9366,-83.1838,OH
16893,43119,HPW4,2,2,39.9366,-83.1838,OH
16894,43119,RHUI,1,1,39.9366,-83.1838,OH
16895,43119,WIFI,9,9,39.9366,-83.1838,OH
16896,43123,EL03,3,3,39.8814,-83.0839,OH
16897,43123,ELEC,1,1,39.8814,-83.0839,OH
16898,43123,HPW4,4,4,39.8814,-83.0839,OH
16899,43123,RHUI,6,6,39.8814,-83.0839,OH
16900,43123,WIFI,19,19,39.8814,-83.0839,OH
16901,43130,HPW4,2,2,39.7187,-82.6031,OH
16902,43130,RHUI,1,1,39.7187,-82.6031,OH
16903,43130,WIFI,3,3,39.7187,-82.6031,OH
16904,43135,ELEC,1,1,39.4757,-82.7212,OH
16905,43135,WIFI,1,1,39.4757,-82.7212,OH
16906,43137,EL03,1,1,39.8142,-82.9764,OH
16907,43137,WIFI,1,1,39.8142,-82.9764,OH
16908,43138,ELEC,1,1,39.5372,-82.4126,OH
16909,43138,HPW4,2,2,39.5372,-82.4126,OH
16910,43138,RHUI,1,1,39.5372,-82.4126,OH
16911,43138,WIFI,4,4,39.5372,-82.4126,OH
16912,43140,RHUI,1,1,39.9001,-83.4439,OH
16913,43140,WIFI,1,1,39.9001,-83.4439,OH
16914,43143,EL03,1,1,39.7175,-83.2806,OH
16915,43143,WIFI,1,1,39.7175,-83.2806,OH
16916,43146,EL03,1,1,39.7954,-83.1543,OH
16917,43146,HPW4,1,1,39.7954,-83.1543,OH
16918,43146,RHUI,1,1,39.7954,-83.1543,OH
16919,43146,WIFI,3,3,39.7954,-83.1543,OH
16920,43147,EL03,3,3,39.9061,-82.7563,OH
16921,43147,HPW4,2,2,39.9061,-82.7563,OH
16922,43147,RHUI,1,1,39.9061,-82.7563,OH
16923,43147,WIFI,7,7,39.9061,-82.7563,OH
16924,43154,WIFI,1,1,39.6067,-82.8193,OH
16925,43160,EL03,1,1,39.537,-83.455,OH
16926,43160,WIFI,1,1,39.537,-83.455,OH
16927,43162,ELEC,1,1,39.9424,-83.2853,OH
16928,43162,WIFI,1,1,39.9424,-83.2853,OH
16929,43201,ELEC,1,1,39.9952,-83.0047,OH
16930,43201,HPW4,1,1,39.9952,-83.0047,OH
16931,43201,WIFI,3,3,39.9952,-83.0047,OH
16932,43204,HPW4,2,2,39.9523,-83.07799999999997,OH
16933,43204,RHUI,1,1,39.9523,-83.07799999999997,OH
16934,43204,WIFI,3,3,39.9523,-83.07799999999997,OH
16935,43206,HPW4,1,1,39.9426,-82.9748,OH
16936,43206,RHUI,1,1,39.9426,-82.9748,OH
16937,43206,WIFI,3,3,39.9426,-82.9748,OH
16938,43207,HPW4,1,1,39.9046,-82.9703,OH
16939,43207,WIFI,1,1,39.9046,-82.9703,OH
16940,43209,WIFI,1,1,39.9539,-82.9301,OH
16941,43213,HPW4,1,1,39.9727,-82.8329,OH
16942,43213,WIFI,1,1,39.9727,-82.8329,OH
16943,43214,RHUI,3,3,40.0535,-83.0187,OH
16944,43214,WIFI,3,3,40.0535,-83.0187,OH
16945,43215,EL03,1,1,39.9671,-83.0044,OH
